date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:23:15	5664/5664	---MC-	200	added ('OK')	image/webp	etag:%22d7feb0e6ef6c935d4da933d23f043a59%22	https://framerusercontent.com/images/3E5VemuMeTVeWWTSeNfBOGdCY.webp	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/3E5VemuMeTVeWWTSeNfBOGdCY.webp	(from https://home/about)
19:23:15	14748/14748	---MC-	200	added ('OK')	image/webp	etag:%226bb01780b06f54fc8ca661fa4583d20d%22	https://framerusercontent.com/images/Oc7lYNCL0u69VjLLPMfLWFggvY.webp	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/Oc7lYNCL0u69VjLLPMfLWFggvY.webp	(from https://home/about)
19:23:16	3450/3450	---MC-	200	added ('OK')	image/webp	etag:%22a1c1cdbc996fb399d674e41082b0ebd7%22	https://framerusercontent.com/images/00wWwcxmcHDfh7xnA9LHJXGI.webp	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/00wWwcxmcHDfh7xnA9LHJXGI.webp	(from https://home/about)
19:23:17	140942/140942	---MCZ	200	added ('OK')	text/javascript	etag:W/%227633c0feb0d69e6d3292cf9b2c79f5a5%22	https://framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/pPTLJR0UjWPHSHk--qae9HcGjjNw6TuIwew-vxryuB0.UEVXO6A5.mjs	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/pPTLJR0UjWPHSHk--qae9HcGjjNw6TuIwew-vxryuB0.UEVXO6A5.mjs	(from https://home/support)
19:23:18	833/833	---M--	200	added ('OK')	text/javascript	etag:%22427d8ca30e3f5c08122cc803e984cb9d%22	https://framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-LHF3N5UE.mjs	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-LHF3N5UE.mjs	(from https://home/support)
19:23:18	103773/103773	---MC-	200	added ('OK')	image/jpeg	etag:%225a43181380fb39bf249ed272b78dfb0d%22	https://framerusercontent.com/images/1ThEGuUIfvX8jZIF2POyHa0vsIg.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/1ThEGuUIfvX8jZIF2POyHa0vsIg.jpg	(from https://home/support)
19:23:19	28921/28921	---MC-	200	added ('OK')	image/svg+xml	etag:%22a03162614285cd5abff7d77b9f04dda3%22	https://framerusercontent.com/images/7F8n1mrIhyebf87TCR2iVrv1YkE.svg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/7F8n1mrIhyebf87TCR2iVrv1YkE.svg	(from https://home/support)
19:23:20	63415/63415	---MCZ	200	added ('OK')	text/javascript	etag:W/%22b57dafe1fc672528e1de8c9f562d9295%22	https://framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/EeCtdfmulcVc1d1gKU-1Q2_ulvVseXQ07L0T-byv1Rc.H7S4QNE3.mjs	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/EeCtdfmulcVc1d1gKU-1Q2_ulvVseXQ07L0T-byv1Rc.H7S4QNE3.mjs	(from https://home/blog)
19:23:21	7042/7042	---MCZ	200	added ('OK')	text/javascript	etag:W/%224dfe975cf625e33eab355bee61a8e78f%22	https://framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-KU6HJZT7.mjs	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-KU6HJZT7.mjs	(from https://home/blog)
19:23:22	321013/321013	---MCZ	200	added ('OK')	text/javascript	etag:W/%22391f4cf8fe9b74976b5b632c13130f75%22	https://framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-TLB6MBQF.mjs	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-TLB6MBQF.mjs	(from https://home/blog)
19:23:23	830/830	---M--	200	added ('OK')	text/javascript	etag:%22e709884642f91ccdeb18f717c71e1988%22	https://framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-4CQVWJKN.mjs	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-4CQVWJKN.mjs	(from https://home/blog)
19:23:24	919/919	---M--	200	added ('OK')	text/javascript	etag:%22d0f0dc6a4c81ed69bbe7cb150365cc1a%22	https://framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-D64POZO5.mjs	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-D64POZO5.mjs	(from https://home/blog)
19:23:25	271343/271343	---M-Z	200	added ('OK')	text/html	etag:%22f1906727ecac9e1cac59848aa6e3bdac%22	https://home/blog/support-a-partner-with-uti	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/support-a-partner-with-uti.html	(from https://home/blog)
19:23:26	32194/32194	---MC-	200	added ('OK')	image/svg+xml	etag:%22b56e16ca3585a8ac0c14b98aadf05367%22	https://framerusercontent.com/images/uZofmr7moEULVq2AgXaIztOaOw.svg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/uZofmr7moEULVq2AgXaIztOaOw.svg	(from https://home/blog)
19:23:26	371264/371264	---MC-	200	added ('OK')	image/png	etag:%22936a3252a8085d136e01cb4b6601e656%22	https://framerusercontent.com/images/b5mWUCQYZwomW1t2ujkEAnRE34.png	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/b5mWUCQYZwomW1t2ujkEAnRE34.png	(from https://home/blog)
19:23:27	47828/47828	---MC-	200	added ('OK')	image/jpeg	etag:%22612be8ca976a0b8f710fd420a539c41a%22	https://framerusercontent.com/images/Uvb3SFFk8lL10HhXTnnSWAjfSdQ.jpeg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/Uvb3SFFk8lL10HhXTnnSWAjfSdQ.jpg	(from https://home/blog)
19:23:27	267230/267230	---M-Z	200	added ('OK')	text/html	etag:%220e59628559e7463c4f7b55e73d899c51%22	https://home/blog/world-diabetes-day	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/world-diabetes-day.html	(from https://home/blog)
19:23:28	37909/37909	---MC-	200	added ('OK')	image/jpeg	etag:%226d4b4fafcde0ba08a821081a71972ad1%22	https://framerusercontent.com/images/B0JMiJfIFyOYtzHdRyY48qEwIc.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/B0JMiJfIFyOYtzHdRyY48qEwIc.jpg	(from https://home/blog)
19:23:30	263440/263440	---M-Z	200	added ('OK')	text/html	etag:%2277683aeb4d52438b2b96ac79394723fd%22	https://home/blog/womens-health-strategy	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/womens-health-strategy.html	(from https://home/blog)
19:23:30	53908/53908	---MC-	200	added ('OK')	image/jpeg	etag:%22fe0a19f01733138bec3662729fe7a8cd%22	https://framerusercontent.com/images/mCUmLs6C1KsBvY2M161wFZuNY.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/mCUmLs6C1KsBvY2M161wFZuNY.jpg	(from https://home/blog)
19:23:31	265619/265619	---M-Z	200	added ('OK')	text/html	etag:%2254cf3ce212ba88a9134768c589a402ab%22	https://home/blog/urology-awareness-month	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/urology-awareness-month.html	(from https://home/blog)
19:23:32	267467/267467	---M-Z	200	added ('OK')	text/html	etag:%22882bd4c37515219feb53086e2a38d80e%22	https://home/blog/catheterisation-and-ut-is	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/catheterisation-and-ut-is.html	(from https://home/blog)
19:23:33	128008/128008	---MC-	200	added ('OK')	image/jpeg	etag:%2268795bfc7c3257e99206677906bda16c%22	https://framerusercontent.com/images/wleHBVVb55cEtNz1ua98x0xHU.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/wleHBVVb55cEtNz1ua98x0xHU.jpg	(from https://home/blog)
19:23:36	124833/124833	---MC-	200	added ('OK')	image/jpeg	etag:%22eca5158b6b529e2d0730145b6379edd9%22	https://framerusercontent.com/images/EpepJAMPZfW6aNc4tFSdx7VgQhI.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/EpepJAMPZfW6aNc4tFSdx7VgQhI.jpg	(from https://home/blog)
19:23:36	272149/272149	---M-Z	200	added ('OK')	text/html	etag:%22e55558220da2c1a6801a353878910578%22	https://home/blog/is-testcard-right-for-me	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/is-testcard-right-for-me.html	(from https://home/blog)
19:23:38	74817/74817	---MC-	200	added ('OK')	image/jpeg	etag:%222fc1248da2fe82982a177491b2755420%22	https://framerusercontent.com/images/V8n43UGng2M6Uf9Dey4SqhD6dQ.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/V8n43UGng2M6Uf9Dey4SqhD6dQ.jpg	(from https://home/blog)
19:23:39	265413/265413	---M-Z	200	added ('OK')	text/html	etag:%22c4ee349139f79d714926b55da74b961c%22	https://home/blog/here-comes-the-science-bit	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/here-comes-the-science-bit.html	(from https://home/blog)
19:23:41	68512/68512	---MC-	200	added ('OK')	image/jpeg	etag:%22237f1bbe70730e1a9cc7e069e6e558fb%22	https://framerusercontent.com/images/G4uNOgKLZLxWEi2oOZTTjkwRs.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/G4uNOgKLZLxWEi2oOZTTjkwRs.jpg	(from https://home/blog)
19:23:42	62596/62596	---MC-	200	added ('OK')	image/jpeg	etag:%22230aac1a0246c70fc5141ca1ff17395a%22	https://framerusercontent.com/images/iWcRaljvJFAxoymtnMAHQLBLn4.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/iWcRaljvJFAxoymtnMAHQLBLn4.jpg	(from https://home/blog)
19:23:42	269123/269123	---M-Z	200	added ('OK')	text/html	etag:%22f7e56b1aff7a9ce5d5d35fe46b46091a%22	https://home/blog/do-your-sex-positions-cause-uti	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/do-your-sex-positions-cause-uti.html	(from https://home/blog)
19:23:43	267622/267622	---M-Z	200	added ('OK')	text/html	etag:%22d182b5f0e98350aa9a4ad3f79c969221%22	https://home/blog/health-kick-mocktail	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/health-kick-mocktail.html	(from https://home/blog)
19:23:44	51141/51141	---MC-	200	added ('OK')	image/jpeg	etag:%2203a642437f513756758cc9f20560d47f%22	https://framerusercontent.com/images/fo3VCwnloVwh03Z2ywgT4A2pIk.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/fo3VCwnloVwh03Z2ywgT4A2pIk.jpg	(from https://home/blog)
19:23:45	267653/267653	---M-Z	200	added ('OK')	text/html	etag:%226b09244df3d93ac1a2632846ac25791d%22	https://home/blog/can-men-get-utis-too	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/can-men-get-utis-too.html	(from https://home/blog)
19:23:46	326558/326558	---M-Z	200	added ('OK')	text/html	etag:%22ba7f132e51f56419a27bc7927f8f597c%22	https://home/blog/urinary-tract-infection-101	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/urinary-tract-infection-101.html	(from https://home/blog)
19:23:46	93477/93477	---MC-	200	added ('OK')	image/jpeg	etag:%222100c77fa8457be81360732ee4068af2%22	https://framerusercontent.com/images/bc4E7rwiZ3zH2XuxfaGxynWP0.jpeg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/bc4E7rwiZ3zH2XuxfaGxynWP0.jpg	(from https://home/blog)
19:23:48	269699/269699	---M-Z	200	added ('OK')	text/html	etag:%2283259b4a36839ecd93d832fa142a8a64%22	https://home/blog/world-mental-health-day	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/world-mental-health-day.html	(from https://home/blog)
19:23:48	53671/53671	---MC-	200	added ('OK')	image/jpeg	etag:%22d2b6c16814665d2ce50b27d7d20a933d%22	https://framerusercontent.com/images/P0ZgGhK9GLermCi5lL3ZwV5DafY.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/P0ZgGhK9GLermCi5lL3ZwV5DafY.jpg	(from https://home/blog)
19:23:50	265503/265503	---M-Z	200	added ('OK')	text/html	etag:%22e1e05802d2d70298c8133281f3b24270%22	https://home/blog/cystitis-test-symptoms-and-treatment	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/cystitis-test-symptoms-and-treatment.html	(from https://home/blog)
19:23:51	97241/97241	---MC-	200	added ('OK')	image/jpeg	etag:%22ecf2b3e8c2e068f78b7b538da572f74e%22	https://framerusercontent.com/images/Y53rrMSmaml7CQXIOXGHbOvh7E0.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/Y53rrMSmaml7CQXIOXGHbOvh7E0.jpg	(from https://home/blog)
19:23:52	261635/261635	---M-Z	200	added ('OK')	text/html	etag:%22ed92da2eec044a832f5b8709417d930f%22	https://home/blog/changing-the-face-of-healthcare-testing	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/changing-the-face-of-healthcare-testing.html	(from https://home/blog)
19:23:52	145342/145342	---MC-	200	added ('OK')	image/jpeg	etag:%224aaa7dc7be8756897b06dfd354fae4eb%22	https://framerusercontent.com/images/dei1XtTIFARUHaKMbrPkwFULHg.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/dei1XtTIFARUHaKMbrPkwFULHg.jpg	(from https://home/blog)
19:23:53	260721/260721	---M-Z	200	added ('OK')	text/html	etag:%22df1167d95ecc148cdc09367df1b15b0e%22	https://home/blog/uti-infections-during-menopause	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/uti-infections-during-menopause.html	(from https://home/blog)
19:23:54	263578/263578	---MC-	200	added ('OK')	image/jpeg	etag:%22dc31709d7767cd773a7707e2ddd563d9%22	https://framerusercontent.com/images/WxZnysYzz6oupUiq63Un1K9Qs.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/WxZnysYzz6oupUiq63Un1K9Qs.jpg	(from https://home/blog)
19:23:55	262964/262964	---M-Z	200	added ('OK')	text/html	etag:%228b0a426633bef479995a95341e18c6a7%22	https://home/blog/tips-for-carers-understanding-symptoms	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/tips-for-carers-understanding-symptoms.html	(from https://home/blog)
19:23:56	92926/92926	---MC-	200	added ('OK')	image/jpeg	etag:%22b900a09caf7cd94ecf0abee0570fb566%22	https://framerusercontent.com/images/JaIe9aCA5lt8Y1fyq8FJs7VS0cg.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/JaIe9aCA5lt8Y1fyq8FJs7VS0cg.jpg	(from https://home/blog)
19:23:57	262066/262066	---M-Z	200	added ('OK')	text/html	etag:%2222ccb4122faf3b0266242f35b56b24d2%22	https://home/blog/cystitis-what-is-it-and-how-do-i-get-help	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/cystitis-what-is-it-and-how-do-i-get-help.html	(from https://home/blog)
19:23:57	32373/32373	---MC-	200	added ('OK')	image/jpeg	etag:%22756f4f78e49a49540d1c89629a42b562%22	https://framerusercontent.com/images/4P27w17x1VNpV1Suh1gxTyCY0zc.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/4P27w17x1VNpV1Suh1gxTyCY0zc.jpg	(from https://home/blog)
19:23:57	264143/264143	---M-Z	200	added ('OK')	text/html	etag:%22d5fbab2db56b0832254a06b89d1412a3%22	https://home/blog/utisandpregnancy	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/utisandpregnancy.html	(from https://home/blog)
19:24:00	139887/139887	---MC-	200	added ('OK')	image/jpeg	etag:%22316520115c1b16e66e2237358af479cb%22	https://framerusercontent.com/images/9v8nv236nwgAfxMB5TOLPhbLK0.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/9v8nv236nwgAfxMB5TOLPhbLK0.jpg	(from https://home/blog)
19:24:00	261876/261876	---M-Z	200	added ('OK')	text/html	etag:%22c4cd05830e32fe4520907b84535c6bce%22	https://home/blog/confusion-around-utis-sees-women-mistaking-symptoms	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/confusion-around-utis-sees-women-mistaking-symptoms.html	(from https://home/blog)
19:24:01	75478/75478	---MC-	200	added ('OK')	image/jpeg	etag:%220877edf8fb23eaa3b5003ff74e3ecc17%22	https://framerusercontent.com/images/cCehqK3PfDpQDkrR5psBo7dAE.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/cCehqK3PfDpQDkrR5psBo7dAE.jpg	(from https://home/blog)
19:24:01	262207/262207	---M-Z	200	added ('OK')	text/html	etag:%22b11db8c778c06e6ae89c7c07f5ccc789%22	https://home/blog/top-new-health-trends-for-2021	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/top-new-health-trends-for-2021.html	(from https://home/blog)
19:24:03	158800/158800	---MC-	200	added ('OK')	image/jpeg	etag:%227b96696a377adf8e746c0ff132dbfccc%22	https://framerusercontent.com/images/17xWqPAVMGvfj4OEI47b66ghfs.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/17xWqPAVMGvfj4OEI47b66ghfs.jpg	(from https://home/blog)
19:24:05	265852/265852	---M-Z	200	added ('OK')	text/html	etag:%226647f188dffc689ae35d991ba2b8bf43%22	https://home/blog/nutrition-and-hydration-week	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/nutrition-and-hydration-week.html	(from https://home/blog)
19:24:05	198648/198648	---MC-	200	added ('OK')	image/jpeg	etag:%22307ff567df132237681c8b6d72033507%22	https://framerusercontent.com/images/T6CWbX0JOY9qafKh2fabliKQvI.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/T6CWbX0JOY9qafKh2fabliKQvI.jpg	(from https://home/blog)
19:24:06	261346/261346	---M-Z	200	added ('OK')	text/html	etag:%229d042c4f2dacec9bd0f0996d4bb67195%22	https://home/blog/common-myths-about-utis-that-may-be-damaging-your-health	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/common-myths-about-utis-that-may-be-damaging-your-health.html	(from https://home/blog)
19:24:06	270866/270866	---M-Z	200	added ('OK')	text/html	etag:%2279518ed696798cef6890bd884d53ddeb%22	https://home/blog/world-continence-week	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/world-continence-week.html	(from https://home/blog)
19:24:08	271410/271410	---M-Z	200	added ('OK')	text/html	etag:%22ba0c3ec150f8840645fe7aa2ea6e4116%22	https://home/blog/why-do-i-keep-getting-urinary-tract-infections	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/why-do-i-keep-getting-urinary-tract-infections.html	(from https://home/blog)
19:24:08	120794/120794	---MC-	200	added ('OK')	image/jpeg	etag:%2259c21f0ccae1fe3378fccb5d525f3435%22	https://framerusercontent.com/images/mjtL4xjllyQSdgvfYRPzQMXOs4.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/mjtL4xjllyQSdgvfYRPzQMXOs4.jpg	(from https://home/blog)
19:24:10	85990/85990	---MC-	200	added ('OK')	image/jpeg	etag:%222aebd9d0b4a163d29c8fbc8e39dab0eb%22	https://framerusercontent.com/images/oOcSKB1cbu3fHxF6cvsPIWJug.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/oOcSKB1cbu3fHxF6cvsPIWJug.jpg	(from https://home/blog)
19:24:10	271595/271595	---M-Z	200	added ('OK')	text/html	etag:%22cb1ea17c41ff8713fb14c01c0a1ff965%22	https://home/blog/does-drinking-cranberry-juice-help-prevent-uti	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/does-drinking-cranberry-juice-help-prevent-uti.html	(from https://home/blog)
19:24:11	45582/45582	---MC-	200	added ('OK')	image/jpeg	etag:%223209945efb6c6674310f4a18dd194023%22	https://framerusercontent.com/images/xTLDorQ2AtrEFUJaYqevo1KKtHQ.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/xTLDorQ2AtrEFUJaYqevo1KKtHQ.jpg	(from https://home/blog)
19:24:12	275537/275537	---M-Z	200	added ('OK')	text/html	etag:%224cef83a3b09721188ced406772f33689%22	https://home/blog/are-antibiotics-safe-for-uti-pregnancy	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/are-antibiotics-safe-for-uti-pregnancy.html	(from https://home/blog)
19:24:12	274645/274645	---M-Z	200	added ('OK')	text/html	etag:%226be7b4430fad037a6af1ca15eeb8a985%22	https://home/blog/how-to-prevent-uti-after-menopause	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/how-to-prevent-uti-after-menopause.html	(from https://home/blog)
19:24:13	58966/58966	---MC-	200	added ('OK')	image/jpeg	etag:%22381165c11e92aabef7ef1109e82e2184%22	https://framerusercontent.com/images/nfQuCU96gzMTDg8Sa1rqEnDD4Jc.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/nfQuCU96gzMTDg8Sa1rqEnDD4Jc.jpg	(from https://home/blog)
19:24:14	40475/40475	---MC-	200	added ('OK')	image/jpeg	etag:%22b3a6f35d61a6880e3d5e7fbbd0f8f796%22	https://framerusercontent.com/images/9Yp6MK4KU64t3qiEMDSadf5Bc.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/9Yp6MK4KU64t3qiEMDSadf5Bc.jpg	(from https://home/blog)
19:24:14	263945/263945	---M-Z	200	added ('OK')	text/html	etag:%22d3d5a2bf219e1c1ab53babc5e7204662%22	https://home/blog/how-do-doctors-test-for-uti	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/how-do-doctors-test-for-uti.html	(from https://home/blog)
19:24:16	46387/46387	---MC-	200	added ('OK')	image/jpeg	etag:%221dccb3f4bdef939eefdf10a4e5063bfd%22	https://framerusercontent.com/images/JETyhefzDajZFu1ntJovwgxjlA.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/JETyhefzDajZFu1ntJovwgxjlA.jpg	(from https://home/blog)
19:24:16	260921/260921	---M-Z	200	added ('OK')	text/html	etag:%2267dbedfd46322bf900e64af7ee7c3a53%22	https://home/blog/learn-how-to-test-detect-a-uti-the-at-home-test-kit	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/learn-how-to-test-detect-a-uti-the-at-home-test-kit.html	(from https://home/blog)
19:24:18	262668/262668	---M-Z	200	added ('OK')	text/html	etag:%22332fa6810a89259b0ad4ff28cad62ac4%22	https://home/blog/learn-how-to-test-detect-a-uti-gps-vs-at-home-testing	C:/Users/Sukuna/Desktop/sites/testcardv2/home/blog/learn-how-to-test-detect-a-uti-gps-vs-at-home-testing.html	(from https://home/blog)
19:24:18	33401/33401	---MC-	200	added ('OK')	image/jpeg	etag:%22e7080e8204f1ca011959509dba0cdc12%22	https://framerusercontent.com/images/z9KHFwrJzzvCXY0v6zYmZZBK2RI.jpg	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/images/z9KHFwrJzzvCXY0v6zYmZZBK2RI.jpg	(from https://home/blog)
19:24:21	93365/93365	---MCZ	200	added ('OK')	text/javascript	etag:W/%22613d68f682fcb9a77b5f8f821a3607e7%22	https://framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/Vjmb8JtlSnb0TgfAb9vo4uP2vHap_uMF2BwQNc9-k9w.BXM5HOQN.mjs	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/Vjmb8JtlSnb0TgfAb9vo4uP2vHap_uMF2BwQNc9-k9w.BXM5HOQN.mjs	(from https://home/terms-and-conditions)
19:24:21	677/677	---M--	200	added ('OK')	text/javascript	etag:%224f4485784827b0903482d1c50ca632f6%22	https://framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-2RV2LRZD.mjs	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-2RV2LRZD.mjs	(from https://home/terms-and-conditions)
19:24:22	936/936	---M--	200	added ('OK')	text/javascript	etag:%221b1ff47d21fc77fd9d448affba869c73%22	https://framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-U6TC4XTV.mjs	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-U6TC4XTV.mjs	(from https://home/terms-and-conditions)
19:24:24	99401/99401	---MCZ	200	added ('OK')	text/javascript	etag:W/%2219fe2f3364bc48401ed22bdd951b89f1%22	https://framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/BtFZeOUxqT_3yZzgnxMdus751l8E8obs9-_VoHO-m3s.AN3HFENM.mjs	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/BtFZeOUxqT_3yZzgnxMdus751l8E8obs9-_VoHO-m3s.AN3HFENM.mjs	(from https://home/privacy-policy)
19:24:26	729/729	---M--	200	added ('OK')	text/javascript	etag:%22ffb0c7798f53ba1c2131a8671fd5979e%22	https://framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-QYSJKFSX.mjs	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-QYSJKFSX.mjs	(from https://home/privacy-policy)
19:24:27	76721/76721	---MCZ	200	added ('OK')	text/javascript	etag:W/%22812c7081b4aefbdcb89d95aaf2be6dd1%22	https://framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/1mDQyx4QbIWCwbUfvCQWth1bx0ExYtCCVw3u2bo7f20.C2NKFKBQ.mjs	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/1mDQyx4QbIWCwbUfvCQWth1bx0ExYtCCVw3u2bo7f20.C2NKFKBQ.mjs	(from https://home/cookie-policy)
19:24:28	670/670	---M--	200	added ('OK')	text/javascript	etag:%2228f77bd22197330bcd8aa04ddaba4122%22	https://framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-S5MWKXBM.mjs	C:/Users/Sukuna/Desktop/sites/testcardv2/framerusercontent.com/sites/6FeOyrQqMynUg0qvI3WILZ/chunk-S5MWKXBM.mjs	(from https://home/cookie-policy)
19:24:29	288/288	---M--	302	error ('Found')	text/html	date:Sat,%2031%20Aug%202024%2016:24:29%20GMT	https://try.crashlytics.com/terms/privacy-policy.pdf	C:/Users/Sukuna/Desktop/sites/testcardv2/try.crashlytics.com/terms/privacy-policy.e0.delayed	(from https://home/cookie-policy)
19:24:29	1615/1615	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2031%20Aug%202024%2016:24:30%20GMT	https://static.googleusercontent.com/media/try.crashlytics.com/en//terms/privacy-policy.pdf	C:/Users/Sukuna/Desktop/sites/testcardv2/static.googleusercontent.com/media/try.crashlytics.com/en/terms/privacy-policy.e1.delayed	(from https://home/cookie-policy)
